invoice_id,date,amount,vendor_id,vendor_name,status,po_number
INV_669,2026-08-05,4892.67,VEND_28,InGen Biotech,PAID,PO-2029
INV_670,2026-08-15,4006.38,VEND_22,Wernham Hogg,PAID,PO-6583
INV_671,2026-08-20,3039.83,VEND_29,Sirius Cybernetics,PAID,PO-2401
INV_672,2026-07-31,4591.9,VEND_25,Weyland Industries,PAID,PO-8240
INV_673,2026-07-28,1577.21,VEND_28,InGen Biotech,PAID,PO-5831
INV_674,2026-08-08,2068.25,VEND_40,Gekko Capital,PAID,PO-8428
INV_675,2026-08-12,2374.62,VEND_28,InGen Biotech,PENDING,PO-9474
INV_676,2026-08-10,2980.29,VEND_07,Umbrella Corp,PAID,PO-3064
INV_677,2026-08-17,2593.6,VEND_23,Delos Hospitality,PAID,PO-4983
INV_678,2026-07-31,4005.43,VEND_04,Wayne Enterprises,PAID,PO-6098
INV_679,2026-08-16,4437.59,VEND_10,Dunder Supplies,PAID,PO-7042
INV_680,2026-07-27,2636.63,VEND_10,Dunder Supplies,PAID,PO-7915
INV_681,2026-08-16,3492.83,VEND_38,Bachman Electric,PAID,PO-3658
INV_682,2026-08-17,1192.82,VEND_15,Prestige Worldwide,PAID,PO-7158
INV_683,2026-08-06,2061.53,VEND_01,ACME Corp,PAID,PO-3333
INV_684,2026-08-09,2258.0,VEND_38,Bachman Electric,PAID,PO-4241
INV_685,2026-08-05,953.32,VEND_17,Nakatomi Trading,PAID,PO-3925
INV_686,2026-08-03,1956.72,VEND_08,Soylent Industries,PAID,PO-7100
INV_687,2026-08-18,420.35,VEND_10,Dunder Supplies,PENDING,PO-7131
INV_688,2026-08-09,3037.79,VEND_16,Sterling Cooper,PAID,PO-3434
INV_689,2026-08-21,3351.16,VEND_05,Cyberdyne Systems,PAID,PO-9168
INV_690,2026-08-13,2374.91,VEND_21,Oceanic Freight,PENDING,PO-8762
INV_691,2026-08-07,2947.81,VEND_38,Bachman Electric,PENDING,PO-4840
INV_692,2026-08-10,1171.11,VEND_28,InGen Biotech,PAID,PO-2388
INV_693,2026-07-31,3782.95,VEND_19,Massive Dynamic,PAID,PO-8622
INV_694,2026-08-14,3143.52,VEND_28,InGen Biotech,PENDING,PO-6194
INV_695,2026-08-08,1973.62,VEND_12,Hooli Services,PAID,PO-2350
INV_696,2026-08-07,4228.76,VEND_33,Momcorp Industries,PAID,PO-2612
INV_697,2026-08-01,449.61,VEND_03,Stark Logistics,PAID,PO-5959
INV_698,2026-08-22,4096.27,VEND_18,Rekall Solutions,PAID,PO-1139
INV_699,2026-08-17,3813.25,VEND_01,ACME Corp,PENDING,PO-4728
INV_700,2026-08-03,3644.35,VEND_14,Los Pollos Dist.,PENDING,PO-8559
INV_701,2026-08-07,3980.38,VEND_21,Oceanic Freight,PAID,PO-8187
INV_702,2026-08-13,4279.43,VEND_02,Globex Inc,PAID,PO-1158
INV_703,2026-08-12,4070.97,VEND_23,Delos Hospitality,PAID,PO-6342
INV_704,2026-08-09,1100.6,VEND_26,Primatech Paper,PAID,PO-6387
INV_705,2026-08-14,4813.5,VEND_20,Buy n Large Corp,PAID,PO-1525
INV_706,2026-08-19,3056.48,VEND_02,Globex Inc,PAID,PO-4373
INV_707,2026-08-03,1526.42,VEND_34,Omni Consumer,PAID,PO-3815
INV_708,2026-08-03,2728.62,VEND_31,Frobozz Electric,PAID,PO-4369
INV_709,2026-08-07,2217.78,VEND_31,Frobozz Electric,PAID,PO-9232
INV_710,2026-08-12,413.45,VEND_26,Primatech Paper,PENDING,PO-8539
INV_711,2026-08-02,2133.76,VEND_12,Hooli Services,PAID,PO-2565
INV_712,2026-08-08,3523.36,VEND_03,Stark Logistics,PAID,PO-2093
INV_713,2026-08-15,694.03,VEND_24,Tyrell Systems,PENDING,PO-8388
INV_714,2026-08-02,1338.56,VEND_33,Momcorp Industries,PENDING,PO-6630
INV_715,2026-08-23,2056.77,VEND_13,Bluth Builders,PAID,PO-6359
INV_716,2026-08-20,3768.51,VEND_32,Veridian Dynamics,PENDING,PO-3297
INV_717,2026-08-15,4120.09,VEND_11,Pied Piper Tech,PAID,PO-5819
INV_718,2026-08-03,2719.8,VEND_26,Primatech Paper,PAID,PO-3514
INV_719,2026-08-20,3346.45,VEND_07,Umbrella Corp,PAID,PO-1797
INV_720,2026-08-05,547.79,VEND_27,Dharma Provisions,PAID,PO-4613
INV_721,2026-07-30,4004.93,VEND_11,Pied Piper Tech,PAID,PO-6359
INV_722,2026-08-10,4700.72,VEND_08,Soylent Industries,PAID,PO-1245
INV_723,2026-08-12,3304.56,VEND_01,ACME Corp,PAID,PO-7045
INV_724,2026-08-20,2003.97,VEND_09,Vandelay Trading,PENDING,PO-2106
INV_725,2026-08-09,186.48,VEND_38,Bachman Electric,PAID,PO-4811
INV_726,2026-07-30,3120.11,VEND_08,Soylent Industries,PAID,PO-1981
INV_727,2026-08-04,1935.17,VEND_19,Massive Dynamic,PAID,PO-8270
INV_728,2026-08-23,4398.93,VEND_09,Vandelay Trading,PENDING,PO-5726
INV_729,2026-08-24,216.1,VEND_22,Wernham Hogg,PAID,PO-4644
INV_730,2026-08-19,4376.26,VEND_34,Omni Consumer,PAID,PO-9055
INV_731,2026-08-05,1257.92,VEND_06,Initech Solutions,PAID,PO-5012
INV_732,2026-08-12,964.53,VEND_16,Sterling Cooper,PAID,PO-8883
INV_733,2026-07-30,4759.96,VEND_24,Tyrell Systems,PENDING,PO-9278
INV_734,2026-08-16,3701.15,VEND_10,Dunder Supplies,PENDING,PO-2363
INV_735,2026-08-23,4541.64,VEND_20,Buy n Large Corp,PAID,PO-7233
INV_736,2026-08-14,1598.65,VEND_19,Massive Dynamic,PAID,PO-3238
INV_737,2026-08-18,2399.37,VEND_10,Dunder Supplies,PAID,PO-9051
INV_738,2026-08-10,4635.89,VEND_26,Primatech Paper,PAID,PO-7697
INV_739,2026-07-29,4963.12,VEND_08,Soylent Industries,PAID,PO-6711
INV_740,2026-08-13,3574.73,VEND_24,Tyrell Systems,PAID,PO-4970
INV_741,2026-08-14,269.09,VEND_24,Tyrell Systems,PAID,PO-8462
INV_742,2026-08-01,4165.77,VEND_17,Nakatomi Trading,PENDING,PO-6045
INV_743,2026-08-21,2116.88,VEND_06,Initech Solutions,PAID,PO-5407
INV_744,2026-08-22,1126.68,VEND_26,Primatech Paper,PENDING,PO-1025
INV_745,2026-07-31,442.22,VEND_27,Dharma Provisions,PAID,PO-3890
INV_746,2026-08-11,1013.36,VEND_09,Vandelay Trading,PENDING,PO-4482
INV_747,2026-08-02,1084.61,VEND_12,Hooli Services,PENDING,PO-2789
INV_748,2026-08-20,914.02,VEND_19,Massive Dynamic,PAID,PO-1486
INV_749,2026-08-18,1250.42,VEND_32,Veridian Dynamics,PAID,PO-1118
INV_750,2026-08-21,2953.98,VEND_03,Stark Logistics,PENDING,PO-9520
INV_751,2026-08-21,1402.6,VEND_32,Veridian Dynamics,PAID,PO-7074
INV_752,2026-08-24,590.87,VEND_30,Multi Corp,PAID,PO-3013
INV_753,2026-08-13,1469.39,VEND_16,Sterling Cooper,PENDING,PO-4079
INV_754,2026-07-31,4932.29,VEND_21,Oceanic Freight,PAID,PO-8279
INV_755,2026-08-11,2196.79,VEND_31,Frobozz Electric,PENDING,PO-5814
INV_756,2026-08-25,4298.33,VEND_33,Momcorp Industries,PAID,PO-9990
INV_757,2026-08-13,923.46,VEND_29,Sirius Cybernetics,PAID,PO-4467
INV_758,2026-07-29,885.15,VEND_21,Oceanic Freight,PENDING,PO-3016
INV_759,2026-08-19,765.21,VEND_35, Freight,PAID,PO-2059
INV_760,2026-08-13,4061.39,VEND_15,Prestige Worldwide,PAID,PO-6574
INV_761,2026-08-22,3001.78,VEND_13,Bluth Builders,PAID,PO-7229
INV_762,2026-08-15,3710.9,VEND_20,Buy n Large Corp,PENDING,PO-6237
INV_763,2026-08-23,1888.62,VEND_09,Vandelay Trading,PAID,PO-7476
INV_764,2026-08-07,4202.36,VEND_32,Veridian Dynamics,PAID,PO-1562
INV_765,2026-08-15,1668.68,VEND_33,Momcorp Industries,PENDING,PO-4534
INV_766,2026-08-14,1528.33,VEND_25,Weyland Industries,PAID,PO-1861
INV_767,2026-08-23,977.2,VEND_32,Veridian Dynamics,PAID,PO-9977
INV_768,2026-08-12,1753.31,VEND_31,Frobozz Electric,PAID,PO-5626
INV_769,2026-08-18,4623.01,VEND_36,Sorin Systems,PAID,PO-5981
INV_770,2026-08-12,3307.71,VEND_37,Lestrade & Co,PAID,PO-4436
INV_771,2026-08-02,4041.36,VEND_13,Bluth Builders,PAID,PO-3418
INV_772,2026-08-12,4756.95,VEND_28,InGen Biotech,PAID,PO-6825
INV_773,2026-08-11,980.2,VEND_04,Wayne Enterprises,PENDING,PO-3434
INV_774,2026-08-17,3640.5,VEND_16,Sterling Cooper,PAID,PO-3826
INV_775,2026-08-20,1972.29,VEND_29,Sirius Cybernetics,PAID,PO-9015
INV_776,2026-08-16,3377.08,VEND_33,Momcorp Industries,PENDING,PO-5484
INV_777,2026-08-19,3752.26,VEND_38,Bachman Electric,PAID,PO-3051
INV_778,2026-07-31,2029.6,VEND_35, Freight,PAID,PO-4399
INV_779,2026-08-21,4498.25,VEND_12,Hooli Services,PENDING,PO-6149
INV_780,2026-07-30,291.8,VEND_37,Lestrade & Co,PAID,PO-1573
INV_781,2026-08-01,2172.95,VEND_01,ACME Corp,PAID,PO-9750
INV_782,2026-08-12,785.29,VEND_32,Veridian Dynamics,PAID,PO-2622
INV_783,2026-08-20,4116.84,VEND_16,Sterling Cooper,PAID,PO-4539
INV_784,2026-08-14,1859.42,VEND_09,Vandelay Trading,PAID,PO-5270
INV_785,2026-08-10,3283.87,VEND_11,Pied Piper Tech,PENDING,PO-3346
INV_786,2026-08-15,1098.44,VEND_18,Rekall Solutions,PAID,PO-7876
INV_787,2026-08-04,479.87,VEND_08,Soylent Industries,PAID,PO-6396
INV_788,2026-08-19,535.97,VEND_22,Wernham Hogg,PAID,PO-1161
INV_789,2026-07-30,2691.9,VEND_37,Lestrade & Co,PAID,PO-1785
INV_790,2026-08-11,2436.62,VEND_09,Vandelay Trading,PAID,PO-3337
INV_791,2026-08-10,2881.05,VEND_18,Rekall Solutions,PAID,PO-7852
INV_792,2026-08-20,2343.15,VEND_29,Sirius Cybernetics,PAID,PO-8008
INV_793,2026-08-09,2091.92,VEND_21,Oceanic Freight,PAID,PO-2534
INV_794,2026-08-02,2919.05,VEND_06,Initech Solutions,PAID,PO-7946
INV_795,2026-08-17,2592.54,VEND_09,Vandelay Trading,PAID,PO-7643
INV_796,2026-07-29,3119.8,VEND_01,ACME Corp,PAID,PO-9652
INV_797,2026-08-17,3085.05,VEND_39,Pawnee Power,PAID,PO-3864
INV_798,2026-08-12,2527.99,VEND_11,Pied Piper Tech,PAID,PO-5752
INV_799,2026-08-05,2467.31,VEND_17,Nakatomi Trading,PENDING,PO-4562
INV_800,2026-08-17,4256.92,VEND_04,Wayne Enterprises,PAID,PO-6798
INV_801,2026-07-31,125.26,VEND_12,Hooli Services,PENDING,PO-4236
INV_802,2026-07-29,862.59,VEND_17,Nakatomi Trading,PAID,PO-8017
INV_803,2026-08-02,2728.49,VEND_18,Rekall Solutions,PAID,PO-3291
INV_804,2026-08-10,3760.75,VEND_01,ACME Corp,PAID,PO-1659
INV_805,2026-08-01,2033.28,VEND_22,Wernham Hogg,PAID,PO-2946
INV_806,2026-08-11,2496.43,VEND_32,Veridian Dynamics,PENDING,PO-9222
INV_807,2026-08-24,203.65,VEND_10,Dunder Supplies,PAID,PO-6605
INV_808,2026-08-10,4884.55,VEND_01,ACME Corp,PAID,PO-8027
INV_809,2026-08-07,3126.3,VEND_33,Momcorp Industries,PAID,PO-5052
INV_810,2026-07-30,3535.61,VEND_33,Momcorp Industries,PAID,PO-4758
INV_811,2026-08-09,186.54,VEND_13,Bluth Builders,PAID,PO-4791
INV_812,2026-08-07,1747.27,VEND_31,Frobozz Electric,PAID,PO-2803
INV_813,2026-08-08,1881.52,VEND_23,Delos Hospitality,PAID,PO-1669
INV_814,2026-07-27,355.44,VEND_21,Oceanic Freight,PAID,PO-8059
INV_815,2026-08-05,1336.09,VEND_32,Veridian Dynamics,PAID,PO-3134
INV_816,2026-08-06,1866.79,VEND_24,Tyrell Systems,PAID,PO-4903
INV_817,2026-08-03,3184.84,VEND_39,Pawnee Power,PAID,PO-8303
INV_818,2026-07-31,466.91,VEND_35, Freight,PAID,PO-9741
INV_819,2026-08-21,852.99,VEND_09,Vandelay Trading,PAID,PO-6996
INV_820,2026-08-10,3186.34,VEND_08,Soylent Industries,PAID,PO-3735
INV_821,2026-07-28,3992.51,VEND_13,Bluth Builders,PAID,PO-3711
INV_822,2026-08-10,3778.57,VEND_25,Weyland Industries,PAID,PO-4390
INV_823,2026-08-01,117.64,VEND_37,Lestrade & Co,PENDING,PO-9254
INV_824,2026-08-20,3630.84,VEND_17,Nakatomi Trading,PAID,PO-3803
INV_825,2026-08-05,323.5,VEND_16,Sterling Cooper,PAID,PO-5430
INV_826,2026-08-25,352.45,VEND_16,Sterling Cooper,PAID,PO-7047
INV_827,2026-08-06,507.91,VEND_36,Sorin Systems,PAID,PO-6318
INV_828,2026-07-30,3167.18,VEND_01,ACME Corp,PAID,PO-5194
INV_829,2026-07-28,2733.2,VEND_38,Bachman Electric,PAID,PO-4377
INV_830,2026-08-11,1181.13,VEND_18,Rekall Solutions,PAID,PO-8308
INV_831,2026-08-05,2891.32,VEND_12,Hooli Services,PAID,PO-7458
INV_832,2026-08-18,3078.33,VEND_05,Cyberdyne Systems,PENDING,PO-2642
INV_833,2026-08-23,2681.21,VEND_01,ACME Corp,PAID,PO-1222
INV_834,2026-08-24,621.06,VEND_22,Wernham Hogg,PENDING,PO-8279
INV_835,2026-08-03,1606.19,VEND_31,Frobozz Electric,PAID,PO-1347
INV_836,2026-08-12,794.99,VEND_15,Prestige Worldwide,PAID,PO-5699
INV_837,2026-08-09,1850.81,VEND_40,Gekko Capital,PAID,PO-3475
INV_838,2026-08-04,2200.28,VEND_22,Wernham Hogg,PAID,PO-5702
INV_839,2026-08-09,4389.47,VEND_18,Rekall Solutions,PAID,PO-1035
INV_840,2026-08-01,3911.14,VEND_10,Dunder Supplies,PAID,PO-2854
INV_841,2026-08-17,2194.52,VEND_18,Rekall Solutions,PAID,PO-7308
INV_842,2026-08-03,1977.61,VEND_36,Sorin Systems,PAID,PO-7301
INV_843,2026-08-25,3766.59,VEND_06,Initech Solutions,PAID,PO-8764
INV_844,2026-08-01,3760.28,VEND_08,Soylent Industries,PENDING,PO-7089
INV_845,2026-08-05,247.91,VEND_24,Tyrell Systems,PENDING,PO-3452
INV_846,2026-08-22,993.88,VEND_09,Vandelay Trading,PENDING,PO-7742
INV_847,2026-08-23,1752.95,VEND_01,ACME Corp,PAID,PO-9245
INV_848,2026-08-03,153.25,VEND_28,InGen Biotech,PAID,PO-4724
INV_849,2026-08-12,4664.11,VEND_18,Rekall Solutions,PAID,PO-7560
INV_850,2026-08-15,374.38,VEND_26,Primatech Paper,PAID,PO-8674
INV_851,2026-08-13,1634.63,VEND_26,Primatech Paper,PENDING,PO-4190
INV_852,2026-08-09,237.44,VEND_19,Massive Dynamic,PAID,PO-6064
INV_853,2026-08-02,2803.29,VEND_03,Stark Logistics,PAID,PO-8926
INV_854,2026-08-21,1483.77,VEND_26,Primatech Paper,PAID,PO-3122
INV_855,2026-08-18,3405.96,VEND_22,Wernham Hogg,PAID,PO-1388
INV_856,2026-08-17,4000.74,VEND_31,Frobozz Electric,PAID,PO-8587
INV_857,2026-08-21,3439.15,VEND_10,Dunder Supplies,PAID,PO-8331
INV_858,2026-08-03,4043.16,VEND_10,Dunder Supplies,PENDING,PO-2541
INV_859,2026-08-12,1637.22,VEND_19,Massive Dynamic,PAID,PO-2461
INV_860,2026-08-22,4395.62,VEND_09,Vandelay Trading,PAID,PO-7568
INV_861,2026-08-09,4299.3,VEND_09,Vandelay Trading,PAID,PO-7122
INV_862,2026-08-17,309.11,VEND_04,Wayne Enterprises,PAID,PO-3532
INV_863,2026-08-04,2002.29,VEND_30,Multi Corp,PENDING,PO-2787
INV_864,2026-07-30,983.34,VEND_07,Umbrella Corp,PAID,PO-2056
INV_865,2026-08-07,1777.88,VEND_39,Pawnee Power,PAID,PO-5560
INV_866,2026-08-12,287.58,VEND_10,Dunder Supplies,PAID,PO-7230
INV_867,2026-08-04,364.98,VEND_02,Globex Inc,PAID,PO-2369
INV_868,2026-08-08,906.21,VEND_23,Delos Hospitality,PENDING,PO-6811
INV_869,2026-08-04,481.26,VEND_38,Bachman Electric,PAID,PO-3465
INV_870,2026-08-11,4675.72,VEND_32,Veridian Dynamics,PAID,PO-9531
INV_871,2026-08-20,118.02,VEND_29,Sirius Cybernetics,PAID,PO-1597
INV_872,2026-08-05,3753.97,VEND_13,Bluth Builders,PENDING,PO-4541
INV_873,2026-08-11,4087.52,VEND_02,Globex Inc,PENDING,PO-8471
INV_874,2026-08-11,2110.9,VEND_23,Delos Hospitality,PAID,PO-3880
INV_875,2026-08-11,2199.08,VEND_12,Hooli Services,PENDING,PO-5669
INV_876,2026-08-21,3473.9,VEND_28,InGen Biotech,PAID,PO-2700
INV_877,2026-07-29,3283.16,VEND_40,Gekko Capital,PAID,PO-8276
INV_878,2026-08-03,1192.11,VEND_30,Multi Corp,PAID,PO-6744
INV_879,2026-08-22,4578.74,VEND_27,Dharma Provisions,PAID,PO-7138
INV_880,2026-08-22,1197.29,VEND_19,Massive Dynamic,PAID,PO-1068
INV_881,2026-08-09,260.11,VEND_02,Globex Inc,PAID,PO-6490
INV_882,2026-08-16,2202.6,VEND_25,Weyland Industries,PAID,PO-8166
INV_883,2026-08-04,587.93,VEND_09,Vandelay Trading,PAID,PO-3605
INV_884,2026-08-06,1098.44,VEND_06,Initech Solutions,PAID,PO-1455
INV_885,2026-08-18,3567.12,VEND_06,Initech Solutions,PENDING,PO-6867
INV_886,2026-08-04,1274.64,VEND_15,Prestige Worldwide,PENDING,PO-5267
INV_887,2026-08-17,353.57,VEND_06,Initech Solutions,PAID,PO-2817
INV_888,2026-08-13,4643.28,VEND_08,Soylent Industries,PAID,PO-2267
INV_889,2026-08-15,4238.66,VEND_14,Los Pollos Dist.,PENDING,PO-2205
INV_890,2026-08-13,4800.16,VEND_05,Cyberdyne Systems,PENDING,PO-3639
INV_891,2026-08-05,1563.9,VEND_12,Hooli Services,PAID,PO-6616
INV_892,2026-08-07,2471.16,VEND_40,Gekko Capital,PAID,PO-2992
INV_893,2026-08-05,3069.94,VEND_35, Freight,PAID,PO-6978
INV_894,2026-08-02,4503.0,VEND_02,Globex Inc,PAID,PO-5483
INV_895,2026-08-13,1076.26,VEND_06,Initech Solutions,PENDING,PO-9123
INV_896,2026-08-11,2612.02,VEND_26,Primatech Paper,PENDING,PO-2685
INV_897,2026-08-21,2490.38,VEND_29,Sirius Cybernetics,PAID,PO-7275
INV_898,2026-08-12,919.52,VEND_03,Stark Logistics,PAID,PO-7525
INV_899,2026-07-30,661.78,VEND_21,Oceanic Freight,PAID,PO-4525
INV_900,2026-08-19,1921.14,VEND_10,Dunder Supplies,PAID,PO-6388
INV_901,2026-08-04,2380.35,VEND_21,Oceanic Freight,PAID,PO-9638
INV_902,2026-08-22,4313.57,VEND_05,Cyberdyne Systems,PAID,PO-6244
INV_903,2026-08-10,684.37,VEND_29,Sirius Cybernetics,PAID,PO-1348
INV_904,2026-08-06,187.4,VEND_37,Lestrade & Co,PAID,PO-9740
INV_905,2026-08-13,291.69,VEND_02,Globex Inc,PAID,PO-5500
INV_906,2026-08-01,243.51,VEND_04,Wayne Enterprises,PENDING,PO-4708
INV_907,2026-08-20,4353.27,VEND_17,Nakatomi Trading,PAID,PO-5320
INV_908,2026-08-09,3470.82,VEND_25,Weyland Industries,PENDING,PO-2964
INV_909,2026-08-10,3220.83,VEND_08,Soylent Industries,PENDING,PO-5596
INV_910,2026-08-08,3885.96,VEND_31,Frobozz Electric,PAID,PO-6783
INV_911,2026-08-16,4194.16,VEND_16,Sterling Cooper,PAID,PO-2231
INV_912,2026-08-12,395.31,VEND_01,ACME Corp,PAID,PO-8989
INV_913,2026-08-01,1768.21,VEND_38,Bachman Electric,PAID,PO-8438
INV_914,2026-08-18,854.59,VEND_33,Momcorp Industries,PENDING,PO-8412
INV_915,2026-08-18,2615.97,VEND_26,Primatech Paper,PAID,PO-2672
INV_916,2026-08-01,2358.68,VEND_07,Umbrella Corp,PAID,PO-5370
INV_917,2026-07-27,2433.58,VEND_34,Omni Consumer,PAID,PO-6806
INV_918,2026-08-13,1139.12,VEND_26,Primatech Paper,PENDING,PO-5466
INV_919,2026-08-10,579.28,VEND_25,Weyland Industries,PENDING,PO-3894
INV_920,2026-08-19,1452.04,VEND_39,Pawnee Power,PAID,PO-2819
INV_921,2026-08-03,664.42,VEND_03,Stark Logistics,PAID,PO-5513
INV_922,2026-08-05,4424.74,VEND_26,Primatech Paper,PENDING,PO-4370
INV_923,2026-08-03,3950.07,VEND_23,Delos Hospitality,PAID,PO-2544
INV_924,2026-08-04,2565.88,VEND_40,Gekko Capital,PAID,PO-6162
INV_925,2026-08-21,440.33,VEND_12,Hooli Services,PENDING,PO-8011
INV_926,2026-08-10,202.05,VEND_17,Nakatomi Trading,PAID,PO-8763
INV_927,2026-08-18,104.93,VEND_16,Sterling Cooper,PAID,PO-4740
INV_928,2026-08-14,2565.42,VEND_10,Dunder Supplies,PENDING,PO-9039
INV_929,2026-08-21,1818.83,VEND_35, Freight,PENDING,PO-1222
INV_930,2026-08-07,1575.56,VEND_22,Wernham Hogg,PENDING,PO-2847
INV_931,2026-08-18,4971.03,VEND_23,Delos Hospitality,PAID,PO-4380
INV_932,2026-08-18,3426.13,VEND_29,Sirius Cybernetics,PAID,PO-7406
INV_933,2026-08-14,2144.74,VEND_18,Rekall Solutions,PAID,PO-3014
INV_934,2026-08-13,3997.13,VEND_37,Lestrade & Co,PAID,PO-9174
INV_935,2026-08-20,820.94,VEND_10,Dunder Supplies,PAID,PO-8976
INV_936,2026-08-07,416.62,VEND_19,Massive Dynamic,PAID,PO-1871
INV_937,2026-08-15,3360.1,VEND_36,Sorin Systems,PAID,PO-8078
INV_938,2026-08-16,4599.47,VEND_19,Massive Dynamic,PAID,PO-7328
INV_939,2026-08-12,2055.66,VEND_07,Umbrella Corp,PENDING,PO-6283
INV_940,2026-08-24,2933.02,VEND_13,Bluth Builders,PAID,PO-5997
INV_941,2026-07-30,1556.94,VEND_30,Multi Corp,PAID,PO-3270
INV_942,2026-08-13,2265.32,VEND_21,Oceanic Freight,PAID,PO-8006
INV_943,2026-07-29,4791.71,VEND_27,Dharma Provisions,PAID,PO-9391
INV_944,2026-08-08,723.65,VEND_35, Freight,PAID,PO-7601
INV_945,2026-08-21,129.17,VEND_34,Omni Consumer,PAID,PO-2753
INV_946,2026-08-10,3012.26,VEND_19,Massive Dynamic,PAID,PO-9369
INV_947,2026-08-20,3613.06,VEND_14,Los Pollos Dist.,PAID,PO-4662
INV_948,2026-08-21,3234.37,VEND_10,Dunder Supplies,PENDING,PO-4288
INV_949,2026-08-02,429.0,VEND_10,Dunder Supplies,PAID,PO-2697
INV_950,2026-08-15,220.82,VEND_33,Momcorp Industries,PAID,PO-7628
INV_951,2026-08-11,4915.21,VEND_16,Sterling Cooper,PENDING,PO-3018
INV_952,2026-08-18,1279.34,VEND_33,Momcorp Industries,PENDING,PO-5751
INV_953,2026-08-06,3370.92,VEND_38,Bachman Electric,PENDING,PO-2758
INV_954,2026-08-14,2142.79,VEND_28,InGen Biotech,PENDING,PO-1180
INV_955,2026-08-10,4817.7,VEND_30,Multi Corp,PAID,PO-9202
INV_956,2026-08-15,1132.82,VEND_34,Omni Consumer,PAID,PO-6558
INV_957,2026-08-06,4625.04,VEND_05,Cyberdyne Systems,PAID,PO-9306
INV_958,2026-08-20,3328.63,VEND_17,Nakatomi Trading,PAID,PO-7615
INV_959,2026-07-30,320.15,VEND_11,Pied Piper Tech,PENDING,PO-6302
INV_960,2026-08-21,1234.52,VEND_16,Sterling Cooper,PENDING,PO-2054
INV_961,2026-07-29,3098.33,VEND_08,Soylent Industries,PAID,PO-1482
INV_962,2026-08-16,2826.69,VEND_13,Bluth Builders,PAID,PO-4296
INV_963,2026-08-19,894.24,VEND_34,Omni Consumer,PAID,PO-2576
INV_964,2026-08-14,2778.25,VEND_05,Cyberdyne Systems,PENDING,PO-4115
INV_965,2026-08-02,2894.81,VEND_31,Frobozz Electric,PAID,PO-2100
INV_966,2026-08-13,2194.81,VEND_25,Weyland Industries,PAID,PO-2653
INV_967,2026-08-02,2543.69,VEND_04,Wayne Enterprises,PAID,PO-5118
INV_968,2026-08-16,1629.97,VEND_40,Gekko Capital,PENDING,PO-5309
INV_969,2026-08-20,246.89,VEND_22,Wernham Hogg,PAID,PO-4346
INV_970,2026-08-06,3644.32,VEND_07,Umbrella Corp,PENDING,PO-8824
INV_971,2026-08-08,3929.56,VEND_15,Prestige Worldwide,PENDING,PO-1296
INV_972,2026-08-14,2462.65,VEND_25,Weyland Industries,PENDING,PO-3257
INV_973,2026-07-31,2245.97,VEND_40,Gekko Capital,PAID,PO-4902
INV_974,2026-08-03,550.75,VEND_01,ACME Corp,PAID,PO-1244
INV_975,2026-08-22,1324.62,VEND_04,Wayne Enterprises,PAID,PO-1716
INV_976,2026-08-07,1813.37,VEND_16,Sterling Cooper,PAID,PO-2258
INV_977,2026-07-31,1325.97,VEND_35, Freight,PAID,PO-8266
INV_978,2026-08-21,1583.32,VEND_24,Tyrell Systems,PAID,PO-6224
INV_979,2026-08-21,4757.76,VEND_32,Veridian Dynamics,PAID,PO-5996
INV_980,2026-08-01,275.75,VEND_16,Sterling Cooper,PAID,PO-1348
INV_981,2026-08-15,4197.99,VEND_18,Rekall Solutions,PAID,PO-5572
INV_982,2026-08-19,1981.29,VEND_02,Globex Inc,PAID,PO-4370
INV_983,2026-08-12,1003.69,VEND_28,InGen Biotech,PAID,PO-1425
INV_984,2026-08-11,4342.14,VEND_04,Wayne Enterprises,PENDING,PO-7944
INV_985,2026-08-12,3753.61,VEND_16,Sterling Cooper,PAID,PO-5094
INV_986,2026-08-22,2759.74,VEND_22,Wernham Hogg,PAID,PO-5403
INV_987,2026-08-19,1327.52,VEND_39,Pawnee Power,PAID,PO-3929
INV_988,2026-08-12,2367.35,VEND_29,Sirius Cybernetics,PENDING,PO-4569
INV_989,2026-08-13,387.07,VEND_06,Initech Solutions,PENDING,PO-3945
INV_990,2026-08-07,3853.29,VEND_18,Rekall Solutions,PAID,PO-1812
INV_991,2026-08-04,660.79,VEND_03,Stark Logistics,PAID,PO-1687
INV_992,2026-07-30,3424.1,VEND_23,Delos Hospitality,PAID,PO-2788
INV_993,2026-07-31,2584.0,VEND_08,Soylent Industries,PAID,PO-7815
INV_994,2026-07-31,3245.25,VEND_19,Massive Dynamic,PAID,PO-7686
INV_995,2026-08-20,1936.11,VEND_19,Massive Dynamic,PAID,PO-3458
INV_996,2026-08-14,225.12,VEND_39,Pawnee Power,PAID,PO-4520
INV_997,2026-08-12,4170.56,VEND_03,Stark Logistics,PAID,PO-4679
INV_998,2026-08-14,2567.13,VEND_37,Lestrade & Co,PAID,PO-9646
INV_999,2026-08-23,352.01,VEND_31,Frobozz Electric,PAID,PO-4195
INV_1000,2026-08-08,1231.36,VEND_21,Oceanic Freight,PENDING,PO-6929
INV_1001,2026-07-29,1824.72,VEND_33,Momcorp Industries,PAID,PO-8355
INV_1002,2026-08-13,1300.23,VEND_27,Dharma Provisions,PAID,PO-5700
INV_1003,2026-08-09,1637.84,VEND_06,Initech Solutions,PENDING,PO-4245
